date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2023-11-25 22:18:24+00:00,CDI,Data Engineer (H/F),"L'offre Data Management L'explosion des données numériques rend incontournable la mise en place d'une stratégie de gestion de la donnée. La Data est un véritable levier pour accroître les performances des entreprises, aider les dirigeants dans leur prise de décision et la mise en place de cas d'usages.Pour pouvoir la mettre en œuvre, il est important de prendre en compte : la qualité, la protection et la sécurité des données ainsi que les infrastructures pour les héberger.ATLANSE vous accompagne dans la mise en oeuvre de vos projets Data autour de quatre axes d'expertise. Quatre axes d'expertise Gouvernance & Stratégie Architecture Qualité Sécurité Gouvernance & Stratégie de la donnée Structuration de la vision de la donnée en fonction de la stratégie del'entreprise Ambition et objectifs attendus Modèle opératoire, opérationnel et organisationnel Mise en place de processus de gouvernance et de conformité Architecture des données Définition d'une vision 360° Structuration générale des données Intégration des données à l'architecture générale de l'entreprise Modélisation des données Urbanisation des environnements de données : zones brutes, raffinées. Optimisation des architectures hétérogènes Qualité des données Définition de la stratégie Cartographie des données Optimisation des flux Identification et mise en place de processus de gestion de données Aide au choix d'un outil de gestion de la qualité des données Mise en place d'un dispositif de maintien de la qualité des données et d'indicateurs de suivi Sécurité des données Définition et mise en place d'une politique de sécurisation :flux, transfert, accès Cartographie des risques Sécurisation des postes de travail, des serveurs, du réseau Mise en place de contrôles de sécurité techniques et organisationnels Quelques méthodologies adressées PowerBITableauSAP BOQlik SenseSparkTeradataOracle Business IntelligencePostgreSQLMicrostrategy KafkaDatabricksHiveCassandraMongoDBELKSplunkHadoop PythonScalaJavaSQL AzureOutscaleAWSOracle Cloud PlatformGCP Quelques références GRANDE DISTRIBUTIONMise à disposition des données au sein d'un Datalake afin de les analyser et de mettre en place des KPI pour que le programme Fidélité réponde au mieux aux besoins des collaborateurs (Azure Data Factory, Azure Databricks, Azure DevOps) ASSET MANAGEMENTMise en place d'un Datawarehouse pour analyser les données au sein d'un référentiel unique et faciliter la prise de décisions stratégiques concernant la gestion de portefeuilles d'investissement (Solution Markit) BANQUEAccompagnement dans le développement et la mise en place d'outils de Data Mining en étroite collaboration avec les métiers Témoignage Wassim / Data Engineer AzureJe suis diplômé d'un master Innovation Marché et Science des données qui est un mélange entre la science des données (le Machine Learning) et le Big Data (le traitement des données massives). J'ai pu y étudier les technologies Hadoop, la distribution Hortonworks et tout ce qui concerne le Machine Learning comme les algorithmes, leur fonctionnement ainsi que la programmation en Scala, en Python et en Java. Offres d'emploi CDI - 5 ans d'expérience - anglaisBanque CDI - 5 ans d'expérience - anglaisTransport & Livraison colis",,,,,,2024-01-02 21:53:27+00:00
2023-11-25 10:47:27+00:00,Autre,Data Engineer AWS Confirmé (IT) / Freelance (H/F),"Il est garant de l?accès qualitatif aux sources de données.Il s?assure de la maîtrise de la donnée et est garant de la qualité de son utilisation (référencement, normalisation, et qualification) afin d?en faciliter l?exploitation par les équipes (Data Analysts et Data Scientists).Il contribue également à la définition de la politique de la donnée et à la structuration de son cycle de vie dans le respect des réglementations en vigueur, en collaboration avec le Chief Data Officer.Son périmètre d?intervention est axé sur les systèmes applicatifs autour de la gestion de la donnée et du traitement, et sur les plateformes Big Data, IoT, Il assure la supervision et l?intégration des données de diverse nature qui proviennent de ces sources multiples et vérifie la qualité des données qui entrent dans le Data Lake (il recette de la donnée, supprime les doublons, ).Activités et tâches : QUALIFICATION ET GESTION DES DONNÉES : Capte les données (structurées et non structurées) produites dans les différentes applications ou à l?extérieur de l?entité Intègre les éléments Structure la donnée (sémantique, etc.) Cartographie les éléments à disposition Nettoie la donnée (élimination des doublons, ) Valide la donnée Éventuellement, il crée le référentiel de données Connaissances techniques : AWS (lambda, EMR, APIGateway, cognito ...)PythonPySparkTerraFormGitCI/CD SQL (PostgreSQL)ElasticsearchSnowflakeArchitecture orientée service /serverlessProfil candidat:Bonne autonomie, force de proposition, rigoureux, forte réactivitéDynamique, excellent état d?esprit, bon relationnelCapable d?appréhender de nouveaux sujets techniques ainsi que des sujets métiersRespect des normes de sécurité Forte capacité à faire de la veille technologique",,,,,,2023-11-25 10:47:27+00:00
2023-11-19 21:58:08+00:00,CDI,Data engineer Talend F/H - Tebubio (H/F),"Le modèle économique de Tebubio est basé sur les données : Tebubio agrège, qualifie, améliore, harmonise, concentre et présente les données de ses fournisseurs à ses clients. L'objectif est de faciliter l'expérience d'achat des clients, par le biais de catalogues personnalisés, de « punchouts » ou même d'intégrations e-procurement (intégration directe des bons de commande dans les backends du client et de Tebubio).  Les systèmes d'information de Tebubio sont donc un véritable atout pour l'entreprise, notamment les composants informatiques, dont un Datalake Synapse, le Middleware Talend, les workflows MS PowerPlatform, le site web b2B et le backend ERP Dynamics. Tebubio a récemment réorganisé son équipe de traitement des données et cherche à l'élargir.    Quelles seront vos principales missions ?  Vous contribuerez à l'exécution de la stratégie informatique en lien avec les objectifs commerciaux. Vous collaborerez avec l'équipe informatique et les métiers pour comprendre et satisfaire les exigences en matière de données, les traduire et développer les solutions adéquates :  - Développer les workflows en utilisant les outils appropriés en fonction des systèmes des clients et des plateformes locales (Talend mais aussi Microsoft Power platform etc.) - Optimiser les flux de produits   - Optimiser l'intégration des fichiers produits des fournisseurs dans l'ERP (Dynamics 365 F&O) - Créer des jobs d'intégration pour homogénéiser les entrées de données et garantir la qualité des données - Intégrer les produits dans l'ERP via Talend - Optimiser l'exportation des catalogues de produits spécifiques aux clients (""e-catalogues"") - Développer et maintenir les processus de commande électronique à travers les plateformes (Ariba, Peppol etc.) et les systèmes des clients,  - Développer et maintenir les processus de facturation électronique à travers les plateformes (Chorus, Peppol, B2Brouter) - Contribuer à la mise à jour de la base de données  - Créer les catalogues électroniques      Bac + 5 en informatique    Expérience précédente sur Talend (3 ans minimum)    Environnement B2B     Connaissance de l'environnement technique Microsoft (Azure, Dynamics, Power Platform, MS 0365, ...)    Industries à forte intensité de données    Expérience en Java/J2EE, XML, XSLT, ESB/ETL, idéalement Talend          Familiarité avec la méthodologie Agile/Scrum    Solides compétences en matière de dépannage et de résolution de problèmes    Anglais (B1 minimum)     Quels sont les avantages à travailler chez Tebubio ?     Vous pourrez contribuer à faciliter le travail des chercheurs en sciences de la vie    Vous ferez partie d'une entreprise à taille humaine avec de belles ambitions de développement IT (CRM et ERP, site web e-commerce)    Les sujets sont donc variés : e-procurement, base de produits, interactions entre outils et plateformes sur des sujets porteurs. Et tout cela, dans un environnement international : collègues européens et fournisseurs mondiaux.    Vous travaillerez de façon transverse avec 9 bureaux en Europe, et plus de 15 nationalités   -Contrat: CDI (37 heures/semaine)  -télétravail possible  -Salaire entre 40K€ et 55K€ brut annuel en fonction de l'expérience  -RTT -Tickets restaurants (carte Swile)  -50% remboursement des frais de transport en commun",Commerce de gros (commerce interentreprises) de produits chimiques,,Tebubio,"Tebubio est un acteur majeur dans les sciences de la vie et, en plus de son laboratoire, vend un vaste catalogue de réactifs provenant de nombreux fournisseurs à des laboratoires universitaires, des grandes entreprises pharmaceutiques et des startups biotechnologiques.",Le Perray En Yvelines,2023-11-23 13:49:04+00:00
2023-11-15 12:52:39+00:00,CDI,Data Engineer F/H (H/F),"Missions: Dans le cadre de sa mission de service public, Pôle emploi, acteur majeur du marché du travail, œuvre pour accélérer le retour à l'emploi des demandeurs d'emploi et répondre aux besoins de recrutement des entreprises. L'ensemble des équipes de Pôle emploi agit au quotidien pour leur satisfaction.Au sein de  la Direction des Systèmes d'Information de Pôle emploi,  vous aurez pour mission de :- Assurer la prise en charge de la relation entre l'équipe de fabrication et les architectes en tant que référent technique- Garantir l'amélioration des pratiques de code et les méthodesCe poste est ouvert aux personnes en situation de handicap. Spécificités du poste: Vous rejoindrez une équipe autonome, dynamique et innovante pour construire, développer et mettre en production des solutions d'IA permettant aux ingénieries de production d'assurer le fonctionnement et l'évolution du SI.Notre équipe réalise de bout en bout des projets, allant de l'émergence des cas d'usages auprès des utilisateurs, jusqu'à leurs déploiements et suivis en production.Pour cela ce poste requiert les compétences suivantes :Produire du code maintenable, évolutif, reproductible et partageable, afin de garantir une qualité de développement. Connaitre les spécificités liées aux développements de projets de data science telles que :o La gestion des données,o La gestion de modèles d'IA, o Le langage python et les packages dédiés Connaitre les pratiques de déploiement CI/CD en environnement conteneurisé.Vos challenges seront :De vous approprier le langage métier utilisés par les ingénieries de production, D'acculturer les utilisateurs aux technologies de l'IA,De savoir communiquer et présenter vos résultats,D'approfondir votre culture d'un code informatique de qualité, et écoresponsableDe mettre au centre de votre attention la mesure et la valeur des produits que vous développez,De faire de la veille et proposer des sujets d'innovation,D'assurer l'exploitation et le suivi des modèles et application en production. Compétences: Capacité à travailler en réseau, en mode projet et à réagir aux urgences et imprévus.Capacités techniques en développementCapacité à exercer une veille technologique Spécificités: Non renseigné",Administration publique (tutelle) des activités économiques,Bac +5,pôle emploi - Direction des Systemes d'Informations,"Premier acteur du marché du travail en France avec 55 000 collaborateurs, plus de 900 agences et relais de proximité ainsi qu'un réseau de partenaires sur l'ensemble du territoire, Pôle emploi œuvre au quotidien pour faciliter le retour à l'emploi des demandeurs et offrir aux entreprises des réponses adaptées à leurs besoins de recrutement. Pour en savoir plus sur Pôle emploi, consultez le site www.pole-emploi.org/accueil/.",IleDeFrance,2024-01-03 13:24:24+00:00
2023-11-14 21:14:15+00:00,CDI,Data Engineer - Madonne Core (H/F),"Description de l'entreprise Acteur financier d'envergure internationale, Natixis Corporate & Investment Banking met à disposition des entreprises, institutions financières, sponsors financiers, souverains et supranationaux une palette de services en conseil, investment banking, financements, banque commerciale et sur les marchés de capitaux. Ses équipes d'experts, présentes dans 30 pays, conseillent les clients sur leur développement stratégique en les accompagnant dans la croissance et la transformation de leurs activités tout en maximisant leur impact positif. Natixis Corporate & Investment Banking s'est engagée à soutenir la transition environnementale en alignant son bilan financier sur une trajectoire de +1,5 °C d'ici à 2050. Natixis Corporate & Investment Banking fait partie du pôle Global Financial Services du Groupe BPCE, 5e établissement financier européen et 2e acteur bancaire en France à travers ses réseaux Banque Populaire et Caisse d'Epargne. Si vous êtes enthousiaste à l'idée de relever des défis passionnants, d'avoir un impact et de contribuer à la construction du monde de demain, rejoignez-nous et faites bien plus qu'un simple job. En tant qu'employeur responsable et engagé à construire un environnement de travail inclusif, nous offrons les mêmes opportunités aux talents de tous horizons, indépendamment de votre âge, origine, orientation sexuelle, handicap...Poste et missions Vous rejoignez l'équipe Core en charge de la maintenance évolutive des applications Madonne (Récolte, Explication et Validation du PnL) et BOP (Base transactionnelle unifiée au coeur de l'IT Risque). Au quotidien vous avez pour missions de : Participer à l'adaptation de nos applications en adéquation avec les besoins métiers (nouveaux produits, nouvelles règlementations, nouveaux SI Front) ; Participer activement à la modernisation de nos outils, modernisation de notre chaîne CI/CD, bascule des process Legacy vers notre stack technique cible (Hadoop, Spark/Scala, SingleStore) ; Monter en compétences sur le domaine fonctionnel de l'analyse et de la certification du PL. Vous développerez une compréhension globale des chaînes de traitements ; Participer à tous les travaux de modernisation de notre SI, et être donc engagé dans la migration de nombreux process vers le DataLake Risk. #TransformativeFinance Ce poste est basé à Paris avec la possibilité de télétravailler. En tant que Top Employer, nous plaçons nos collaborateurs au centre de nos attentions. Des dispositifs de mobilité interne, développement de carrière et de formation vous permettent de grandir et de vous épanouir tout au long de votre parcours. Vous évoluez dans un environnement de travail hybride, inclusif et favorisant le collaboratif. Vous avez également la possibilité de vous engager en faveur de la société et de causes qui vous tiennent à cœur via notre fondation d'entreprise. A propos du processus de recrutement Vous serez contacté par l'un de nos recruteurs avant de rencontrer nos experts métier (manager, membre de l'équipe ou de la filière métier).Profil et compétences requisesÀ propos de vous : Si vous vous reconnaissez dans la description suivante vous êtes fait pour travailler avec nous !Vous souhaitez bénéficier d'une première expérience significative en développement Spark et Scala.Vous maîtrisez :- Les méthodes agiles, notamment SCRUM ;- Le langage C#, en vous permettant de comprendre et intervenir sur du code legacy ;- Le langage SQL et vous avez une appétence pour la manipulation de la data. Vous êtes :- Reconnu par votre esprit d'équipe ;- Capable de communiquer avec des publics différents, notamment avec le métier ;- Autonome et ntéressé par l'environnement finance de marché.Vous maitrisez l'anglais avec un niveau B1.Dites-nous que vous êtes intéressé en répondant à cette annonce.",,,,,,2024-01-02 21:56:45+00:00
2023-11-08 18:50:55+00:00,Autre,IT DevOps / Data Engineer - Python / SQL / DevOps tools (IT) / Freelance (H/F),"? Objectifs de la mission :Le projet fournit des outils d?analyse de données et reporting autour des plateformes électroniques du Front Office.La gestion de données s?appuie sur les technologies d?Oracle (Database / RAC / Exadata) gérant un volume de données conséquent ( 600GB/jour).Le traitement de données est majoritairement réalisé en SQL et PL/SQL au sein de la base de données ou en Python (Pandas, Numpy, Spark)Des outils et applications pour l?analyse de données sont développés en Python et Java.L?équipe gère également l?industrialisation de ses applications via la construction de pipeline CI/CD sur ses applications python.Prestations demandées :Evolution de l?environnement existant via les technologies : Oracle DB, SQL, PL/SQL, Oracle APEX, Python, DevOps toolsParticipation à la collecte et définition des besoins métier (Equities/FI/Fx)Définition de l?architecture et le modèle adéquat à mettre en place? Expertises demandées :Expertise sur divers outils DevOps / d?infrastructure : Jenkins, Ansible, Kubernetes, Spark, ELK, AirFlow, ...)Expertise en Python, Oracle SQL, PL/SQL et Oracle APEXExpertise d?architecture/infra d?OracleFinance de marché (Equities/FI/FX)Expertise en développement PythonGestion de projet et encadrement de collaborateurs juniors",,,,,,2023-11-08 18:50:55+00:00
2023-11-02 16:01:30+00:00,CDI,Consultante ou Consultant Data Engineer F/H - Valoway (H/F),"Ambitieux dans le développement de nos Pôles d'excellence, nous recrutons notre consultante ou consultant Data Engineer à Niort. Vous rejoignez notre communauté de Data Engineers et Data Architects afin d'accompagner nos clients dans leurs enjeux business et leur recherche de performance grâce à la valorisation de la donnée au sein de leur processus analytiques et IA.  - Assurer le développement et le déploiement des pipelines de données, qu'ils soient sécurisés et performants tant d'un point de vue opérationnel qu'en termes FinOps afin de servir la mise à l'échelle de nos cas d'usages DATA et IA. - Designer, auditer et industrialiser les solutions les plus adaptées et performantes embarquant les solutions des cloud providers GCP et Azure afin de répondre aux différents enjeux de performance et de transformation de nos clients. - Animer et accompagner des communautés Data et métiers, externes ou internes, à l'adoption des bonnes pratiques  - Réaliser une veille régulière et partagée sur l'état de l'art des technologies Data et Cloud - Être partie prenante des projets transverses de Valoway : Communication et conférences, Recrutement, pôles d'excellence, missions d'avant-vente, de conseil et de cadrage, REX, webinaires ...  Nos principaux environnements techniques  - Data Platforms: Azure, GCP, AWS, Snowflake . - Data Integration: Data fusion, Big Query, Data factory, Synapse, Spark, Python, Talend, Informatica, . - Databases : SQL/NoSQL - Visualization: Power BI, Tableau Software, Google Data Studio, Looker .  Notre environnement de travail Vous souhaitez en savoir plus sur le poste de Data Engineer chez Valoway ? C'est notre équipe qui en parle le mieux : Valo Meet avec Carla  - L'agilité est au cœur de notre organisation, elle se traduit notamment par un mode de travail hybride et la possibilité d'alterner entre présence chez nos clients, dans nos bureaux ou en télétravail, en fonction des sujets à mener. - Vous collaborez avec des consultants ayant un haut niveau de compétences, appuyées par des missions stratégiques et des cas d'usages significatifs dans des environnements complexes des secteurs de l'assurance, de la banque, de l'industrie, du transport, du retail ou de la grande distribution. - Pour ce poste de Data Engineer expérimenté le salaire indicatif que nous vous proposons à Niort est compris entre 40 K€ et 60 K€ brut annuel. Cette rémunération s'étudie en fonction de vos années d'expériences et de votre profil. Vous bénéficiez de RTT et de titres retaurant. Vous avez participé et mené des projets d'intégration de données et de DevOps au sein de modern data platforms s'appuyant sur le cloud Azure, GCP ou AWS, confirmés par une expérience d'au moins 3 ans dans l'intégration et la modélisation de données dans des environnements cloud. Vous êtes capable de vulgariser et faire parler les données jusqu'à leur restitution avec une vraie culture de service et de succès client. Nous rejoindre en tant que consultante ou consultant chez Valoway, c'est également un état d'esprit !  Intégrer une équipe animée par l'innovation, le développement de son expertise et qui souhaite relever de nouveaux challenges :  - Autonomie dans la relation client - Débrouillardise et curiosité - Sens du partage et du travail en équipe  Ce poste vous correspond ? Vous souhaitez en savoir plus ? Adressez-nous votre candidature !    Notre process de recrutement pour ce poste :  - Un échange avec Emma ou Sonia nos RH sur votre projet professionnel - Un échange technique et culture avec nos consultantes et consultants : Guillaume et Vincent nos leads ainsi que Carla, Yousra, Thomas ... nos consultant.e.s afin de vous donner un aperçu de notre quotidien et vous embarquer dans notre vision ! - Un entretien avec Gwénolé directeur et Louis Vincent fondateur de Valoway pour vous partager les enjeux de Valoway. - La durée moyenne du process est d'un mois et peut s'adapter en fonction de vos obligations, nous sommes flexibles !",Conseil en systèmes et logiciels informatiques,,Valoway,"Valoway, pure player Data, IA & Cloud, nous intervenons sur des projets innovants, à travers l'élaboration et la mise en œuvre stratégique de transformations numériques.


 
Animés par le succès clients, nous construisons un modèle qui puise son inspiration dans la richesse du parcours unique de chacun, en développant nos pôles d'excellence Data Platform et IA afin de propulser nos clients vers l'excellence opérationnelle.
 

Fiers de notre...",Niort,2023-12-29 02:47:34+00:00
2023-10-31 09:41:57+00:00,CDD,Flight data support engineer (beijing) (h/f),"Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 83 000 collaborateurs pour un chiffre d'affaires de 19,0 milliards d'euros en 2022, et occupe, seul ou en partenariat, des positions de premier plan mondial ou européen sur ses marchés. Safran s'engage dans des programmes de recherche et développement qui préservent les priorités environnementales de sa feuille de route d'innovation technologique.Safran est dans le top 30 des meilleurs employeurs mondiaux 2022 selon le magazine Forbes.Chez Safran, la diversité et l'inclusion sont essentielles. C'est pourquoi nous avons mis en place une politique proactive en faveur du handicap. Nos offres d'emploi sont ouvertes à toutes et à tous, quelles que soient vos différences.Descriptif missionAs one of the local technical support representatives, contribute to the Safran ED Cassiopée Global OPS team based on France, maintain and strengthen the imagination of Safran group / Safran E&D / AGS & Alpha product to one Safran team spirit.We are looking for a full-time Customer Support Engineer to join our Crew in Beijing. In this position, you will be supporting our solutions of flight data analysis SaaS and On Premise solutions.As a Customer Support Engineer, you are a member of Continuous Services Team and responsible for maintenance and support services. Your daily tasks include customer communications, ticket handling, reacting to alerts, and proactive problem solving.The team provides support for both new customer engagements and existing customers, as we are currently scaling our business to the next level.1. Responsible for assigned customers' daily front line support activities based on contractual agreement.2. Ensure the high satisfaction from the assigned customers, keep technical contact by high efficient problem solving skill via remote assistances, regular onsite visits, workshops.3. Support the customers to have the smooth transition from AGS to Alpha on the alpha implementation, anaconf migration.4. Implement Cassiopée products Entry into Service.5. Involvement of AGS & Alpha Anaconf development & validation.6. Keep customers stay with latest service release update.7. Organize and deliver training programs to assigned customers.8. Be the voice of customers, collect customer feedback and request, propose corrective actions and improvements to the China domestic & Cassiopée Global OPS leadership. 9. Provide technical support to Cassiopée pre-sale activity. 10. Apply and perform all implementations directed by the China domestic & Cassiopée Global OPS leadership.",,,,,France,2023-10-31 09:41:57+00:00
2023-10-20 20:30:14+00:00,CDI,Data Engineer (H/F),"A travers la formation, Experis investit continuellement dans l'acquisition de connaissances de ses Talents afin d'anticiper les tendances et faire preuve de réactivité face aux changements. Experis vous propose d'associer vos compétences techniques et comportementales pour franchir la prochaine étape de votre carrière. Au sein d'un environnement riche et complexe, vous évoluerez avec des experts passionnés à la fois techniques et fonctionnels (Ingénieurs spécialisées, chefs de projet, scrum master, product owner, analystes.). Vos missions: Mettre à disposition les données issues du cluster HDFS (monitoring des KPI, création des nouveaux KPI)Assurer le bon fonctionnement des applicatifs (bug, correctif, contrôle des volumes)Assurer la mise en œuvre des politiques de sécurités et de sauvegardeAssurer l'écriture pour les déploiements applicatifsAssurer la gestion des utilisateurs et des règles de gestion du DatalakeAssurer le fonctionnement du déploiement continu avec GitLab Technical skills Diplômé(e) d'une école d'ingénieur ou équivalent de niveau Bac+5. Vous justifiez idéalement d'une expérience d'au moins 2 ans sur un poste similaire. Soft skills Autonome, dynamique et proactif, vous avez de bonnes capacités d'analyse et de pédagogie.Vous n'avez pas peur du challenge et souhaitez rejoindre un projet critique à forte valeur ajoutée ? NOS AVANTAGES Nous encourageons le télétravail qui peut être mis en place dès votre arrivée,Vos abonnements de transports locaux publics pris en charge à 100% par Experis ; services publics de location de vélo inclus.,Une indemnité kilométrique vous est versée pour vos trajets professionnels à vélo,Nous prenons en charge vos tickets restaurant à hauteur de 60%,Le bénéfice des meilleurs soins pour nos Talents à travers une mutuelle familiale avantageuse,Gymlib, pour intégrer la pratique sportive et le bien-être à votre quotidien et à moindre coût.Un service formation actif pour accompagner le développement de vos compétencesObtenez une prime de certification de 100€ avec Experis Campus,Pour profiter de vos vacances, jours de congés, notre CSE vous offrira de superbes offres culturelles, de voyages, bon d'achats.Pour faciliter votre recherche de logement et votre installation, nous mettons à votre disposition « Action Logement» où un accompagnement personnalisé vous sera proposé,Nous sommes à votre écoute et mettons à votre disposition une assistante sociale, assistance psychologique 24/7, et un médecin en 24/7 en téléconsultation,Depuis 7 ans la Mission Handicap de Experis valorise les démarches autour de l'accueil, l'accompagnement des personnes en situation de handicap et la sensibilisation auprès de tous.Un référent national est désigné pour faciliter les échanges en toute transparence et confidentialité,Chaque année Experis propose à ses salariés ayant la Reconnaissance en Qualité de Travailleurs Handicapés des chèques CESU d'une valeur faciale de 500 euros.Notre programme de cooptation vous permet de bénéficier d'une prime pour toute personne embauchée grâce à vous.",,,,,Villeneuve D Ascq,2024-01-03 02:50:25+00:00
2023-10-01 14:01:18+00:00,CDI,Data Engineer / Développeur BI BigData # H/F,"Informations généralesEntité de rattachementAvec le premier réseau long-courrier au départ de l'Europe, Air France est un acteur majeur du transport aérien mondial.Ses principaux métiers sont le transport aérien de passagers, de fret et la maintenance aéronautique.Référence2023-18451Description du posteIntitulé du posteData Engineer / Développeur BI BigData # H/FMétierSystèmes d'informations - DéveloppementCatégorie socio-professionnelleCadrePrésentation du contexteVous avez peut-être déjà voyagé avec nous, mais que connaissez-vous de nos métiers et de la richesse des données quils génèrent au quotidien ? Comment le traitement et lexploitation de ces données peut contribuer à notre stratégie de Revenue Management, ou encore aux multiples opérations à réaliser pour permettre à un vol de partir à lheure ?Air France-KLM fait rêver 104 millions de passagers par an, en les emmenant vers plus de 250 destinations, grâce à une flotte de plus de 500 appareils. Le Groupe emploie 80 000 collaborateurs partout dans le monde :les opportunités sont vastes pour mettre à profit ses compétences, apprendre et se développer !Le département de développement DATA, OR & AI dAir France, au sein de la direction des Systèmes dInformation, intervient dans toute la chaîne de captation et de traitement des données du groupe pour délivrer à nos métiers des solutions applicatives clés en main.Le département est également en charge de lensemble des outils techniques (ETL, DataLakes, DataWarehouses, Data visualisation) et du développement des talents et compétences de Data Engineering.Notre mission ? Transformer la donnée brute en décision intelligente, pour mieux optimiser les métiers dAir France  KLM !Pour cela, nous avons chacun un rôle essentiel à jouer, pourquoi le vôtre ne serait pas celui de Data Engineer ?Description de la missionAu sein de notre département, vous travaillerez main dans la main avec dautres Data Engineers ainsi quavec des spécialistes des métiers.Intégré au sein dune product team agile passionnée et dynamique :1. Vous participez à lanalyse des besoins métiers du commercial, des opérations aériennes, de lexploitation sol en aéroport, de la maintenance aéronautique ou encore du Cargo.2. Vous contribuez à la définition, au développement, à lindustrialisation et à la maintenance dapplications Big Data ou en Business Intelligence3. Vous présentez la restitution de vos travaux et accompagnez les utilisateurs dun point de vue fonctionnel ou méthodologiqueVous serez en contact avec les directions métier du groupe Air France KLM.Nous attachons beaucoup d'importance au développement des compétences de nos collaborateurs ainsi quà leur offrir des conditions de travail favorables à lautonomie et aux missions à forte valeur ajoutée. L'ouverture, le respect, la bienveillance et le partage sont des valeurs humaines portées par l'entreprise.Profil recherchéVous êtes diplômé de niveau Master ou Ingénieur dans les domaines informatiques, vous avez acquis une expérience professionnelle dans le développement dapplications.- Vous disposez dune expérience du développement indispensable en Backend / Java- Vous maîtrisez les bases de données relationnelles et le langage SQLEn complément, vous avez une connaissance ou une expérience dans tout ou partie des concepts ou outils suivants :- Base de données noSQL (MongoDB, HBase, REDIS) ou Data Warehouse Teradata- Environnement Big Data (Spark, Hadoop, Elasticsearch, Kafka, ...)- Outil de Datavisualisation (Spotfire, PowerBI, Qlik ou Kibana)- Solutions de Cloud hybride(Ces compétences complémentaires ou manquantes pouvant aussi s'acquérir à travers un parcours de reskilling et de formations aux outils du data engineering dispensé en interne).Vous avez participé à des projets organisés en Scrum ou Kanban, et avez peut-être même œuvré comme Scrum-Master, ce qui vous permettra de vous intégrer aisément au sein dune Product Team. Votre esprit de synthèse, votre force de conviction et votre maîtrise de la communication facilitent les décisions avec lensemble des collaborateurs de léquipe, éventuellement en langue anglaise, à lécrit comme à loral.Vous êtes autonome, rigoureux(se), responsable et curieux(se), vous aimez travailler en équipe. Vous possédez de bonnes capacités d'écoute, d'analyse, de synthèse et de communication.Et bien sûr, vous êtes passionné(e), enthousiaste et ingénieux(se)Ce que nous vous offrons De la création de valeur pour lensemble des métiers dAir France KLM Des challenges et problématiques complexes à résoudre Lopportunité de déployer des solutions Data industrielles à léchel",,,,,Valbonne,2024-01-09 08:44:28+00:00
2023-09-25 13:01:46+00:00,CDI,Data Engineer  (H/F),"RESPONSABILITÉS : Les missions d'un Amiltonien :En tant que Data Engineer (H/F), vous serez en charge des missions suivantes :- Concevoir et développer les futures fonctionnalités de la plateforme Big Data sous Google Cloud Platform.- Concevoir les flux d'alimentation et les tables (structure de donnée).- Automatiser et industrialiser les flux.- Assurer le run applicatif, le cas échéant.La stack technique :o Maîtrise des langages suivants : SQL, Talend, BigQueryo Connaissances de Google (GCP)o Notion de programmation fonctionnellePROFIL RECHERCHÉ : Le profil d'un Amiltonien :Diplômé Bac+4/5 (Ecole d'ingénieur/Master), vous disposez de 2 années d'expérience dans le développement de data.Toujours sur le qui-vive des nouveautés technologiques, vous êtes force de proposition sur des technos, des outils ou des process qui permettent d'améliorer la qualité du code et la stabilité de nos applications.Outre vos compétences techniques, nous nous intéressons également à votre potentiel et votre motivation.Nos postes sont ouverts aux personnes en situation de handicap.",,,Amiltone,"Qui sommes-nous ?
Nous sommes passionnés par les nouvelles technologies, et vous ?
Rejoindre Amiltone, c'est intégrer des équipes dynamiques et soudées dans le cadre de projets novateurs et ambitieux. Nous relevons les challenges techniques de nos clients et les accompagnons dans leur transformation digitale.
Pourquoi choisir Amiltone ?
Amiltone, plus qu'une entreprise, un état d'esprit !
Notre objectif ? Votre épanouissement professionnel !
Nous avons �..",Lille,2024-01-06 20:53:13+00:00
