date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2023-12-19 07:58:06+00:00,Autre,Data analyste informatique (H/F) (IT) / Freelance,"Insitoo Freelance, facilitateur du freelancing depuis 2007, recherche pour son client en direct un Data Analyst (H/F).Mettre en oeuvre des outils informatiques, des techniques et des méthodes d?analyses statistiques pour permettre d?organiser, synthétiser et traduire efficacement des données.Périmètre fonctionnel : SalesLes missions attendues par le Data Analyst (H/F) sont :- Extractions d?informations de la data platform- Analyses ponctuelles à partir de use case business,- Analyses récurrentes ( ex: Taux de contact),- Création de Dashboard,- RUN.Profil :- Autonome et curieux,- capacité à comprendre la vision business,- capacité de restitution (synthétique et clair).- Sens du relationnelCompétences techniques et fonctionnelles attendues :- SQL - Confirmé - Indispensable- Google Cloud Platform (GCP) - Confirmé - Indispensable- Microsoft Power BI - Confirmé - Indispensable- Logiciel Looker - Confirmé - IndispensableCette mission vous intéresse ? N?attendez plus pour postuler !Retrouvez nous sur notre page linkedin : InsitooEt retrouvez le détail de la mission sur notre site internet : -lien masqué-",,,,,Lille,2023-12-19 07:58:06+00:00
2023-12-14 09:58:45+00:00,CDI,Data engineer  F/H - Halpades (H/F),"Rattaché au responsable SI métier, vous avez en charge la collecte et l'intégration des données alimentant le SI. Vous collaborez avec l'administrateur fonctionnel dans le cadre des transferts de données entre Halpades et les institutions, afin de répondre aux obligations réglementaires. Vous êtes également amené à collaborer avec le contrôle de gestion dans les demandes d'extraction.   Vous aurez pour principales missions :   Intégration des données : -Assurer la collecte et l'intégration des données de diverses natures, provenant de sources multiples (internes ou externes). -Vérifier et garantir la qualité des données qui entrent dans le SI : mettre en place des contrôles de cohérence, réaliser des tests unitaires et d'intégration. -Procéder aux apurements de données dans le SI : gérer le cycle de vie de la donnée conformément au RGPD et aux règles appliquées au logement social. -Assister l'administrateur fonctionnel dans les demandes de transferts de données entre Halpades et les institutions. Extraction de données : -Répondre aux demandes d'extractions formulées par les directions métiers. -Accompagner le contrôle de gestion dans la mise en place de tableaux de bord. Gestion de la data : -Cartographier et documenter les sources de données. -Contribuer à la gestion des référentiels de données. -Etre force de proposition auprès des métiers dans l'amélioration de la qualité de la donnée.   Participation aux projets métiers nécessitant une analyse d'impacts sur les données et/ou des intégrations.   Ce poste est en CDI à temps complet à pourvoir dès que possible.   Informations complémentaires : Une rémunération composée d'un salaire fixe, d'un 13ème mois et d'une prime vacance / intéressement / prime d'objectif annuelle / titre restaurant / mutuelle d'entreprise/ RTT. Dans le cadre du plan de mobilité, nous prenons en charge votre abonnement de transport à hauteur de 70%. Possibilité de 1 jour de télétravail par semaine.  Vous êtes diplômé d'une formation supérieure école d'ingénieur ou en école d'informatique et vous justifiez d'une 1ere expérience. Vous maîtrisez des concepts de la conception et de la gestion de bases de données (SQL/NoSQL) Vous maîtrisez les d'outils de gestion d'entrepôt de données type ETLVous avez une bonne connaissance de langages de programmation (C++, Scala, Java, Python.), des outils de gestion de flux ((Kafka, Flink.) et des principes de la réglementation concernant les données personnelles (RGPD)Vous êtes rigoureux. Vos capacités d'organisation, votre sens de l'analyse et de synthèse, du travail en équipe, vos qualités relationnelles et rédactionnelles sont des atouts indispensables pour réussir dans la fonction.",Location de logements,,Halpades,"Vous êtes prêt pour une aventure humaine ? 
 
Halpades est une entreprise sociale pour l'habitat, investie dans une mission d'intérêt général qui propose des logements locatifs sociaux de qualité au plus grand nombre.
 
Pour un habitat Humain Abordable et Durable, HALPADES s'engage en construisant, rénovant et gérant plus de 18000 logements sur la Haute-Savoie, Savoie et l'Ain grâce à ses 190 collaborateurs qui contribuent chaque jour au « vivre ensemble...",Annecy,2023-12-14 09:58:45+00:00
2023-12-14 07:45:13+00:00,CDI,Data Analyst (F/H) (H/F),"Le saviez-vous ? :Nous rejoindre, cest rejoindre lun des leaders mondiaux de la distribution qui met l'accent au quotidien sur la diversité, la RSE et le digital, pour satisfaire nos clients et nos collaborateurs. En tant que partenaire premium des Jeux Olympiques et Paralympiques de Paris 2024, nous partageons les valeurs du sport en permettant à nos équipes de se dépasser et encourageons une alimentation saine au juste prix pour tous.Vous cherchez à travailler dans une entreprise dynamique où votre travail rime avec impact social et environnemental ? Bienvenue chez nous !Porteuse de cette ambition, la Direction DAC recherche pour son département Comptabilité Générale un(e) :Data Analyst (F/H) Missions générales :En tant que Data Analyst, vous aurez en charge le traitement, lexploitation et lintégration des données.A ce titre, vous aurez pour missions :- Recueil et extraction des sources de données pertinentes et de qualité pour traduction ensuite en données statistiques ;- Traitement, exploitation et intégration des données dans un data warehouse (entrepôt de données) ;- Création de dashboards, mise en place de KPIs et reporting des performances pour donner une vision cohérente des résultats aux différentes équipes ;-  Mise en place de process/requêtes et automatisation ;- Production danalyses métiers et de recommandations aux managers ;- Gestion des outils danalyses pour que les décideurs internes et les clients puissent suivre lévolution de leurs produits ; Profil : De formation BAC+ 3 minimumVous disposez dune expérience significative sur une fonction similaire de création, dadministration et de modélisation de bases de données.Vous maîtrisez les techniques de Machine Learning & de Big DataVous êtes bilingue en Anglais et avez une appétence du milieu commercial, notamment de la Grande Distribution.Vous savez être force de proposition et avez de bonnes capacités relationnelles.Informations complémentaires :- Lieu : Mondeville- Date de démarrage : dès que possible- Statut : Cadre niveau 7- Une rémunération fixe sur 13,5 mois complétée par une variable selon performance- Intéressement + participation- Mutuelle/prévoyance- Offres Comité dEntreprise- 5 semaines de Congés Payés + 14 jours de RTT- Remboursement frais de transport à hauteur de 50%- 12 % de remise sur achat- Perspectives d'évolution au sein de Groupe Carrefour- Vous aurez accès aux infrastructures du campus (conciergerie, drive, parking et large choix de restauration, salle de sport et laccès à lapplication Gymlib).-Chez Carrefour, nous avons à cœur de ne passer à côté daucun talent et sommes fiers de compter des équipes représentatives de la société dans son ensemble. Nous encourageons ainsi tous types de profils à postuler à cette offre et garantissons un processus de recrutement dénué de toutes formes de discriminations.Envie de tenter l'aventure ?",,,,,Mondeville,2023-12-14 07:45:13+00:00
2023-12-13 14:55:38+00:00,CDI,Data Engineer (H/F),"En bref : Nice- CDI - Data Engineer Talend (F/H) - Salaire selon expérience - TélétravailAdsearch, cabinet de recrutement basé à Nice vous accompagne dans votre carrière pour vous trouver LE poste idéal.Je recrute pour un client un Data Engineer Talend (F/H) basé à Nice.Vos missions :Cadre du besoinImplémentation des solutions BI - TalendRédaction des spécifications techniques et fonctionnellesModélisation des systèmes décisionnelsOptimisation et monitoring",,,,"Adsearch vous propose des milliers d''opportunités de carrières dans toute la France pour les profils d''experts, cadres et managers. Que ce soit pour un emploi ou pour une mission, Adsearch c''est le cabinet de recrutement qu''il vous faut ! Retrouvez toutes nos offres d'emploi en CDI, CDD, Intérim et Freelance sur notre site internet !",Nice,2023-12-30 17:03:52+00:00
2023-12-09 12:46:59+00:00,Autre,Data analyste informatique GCP Looker (IT) / Freelance (H/F),Livrables :- Tables et vues BigQuery- Rapports Google Looker Studio- Rapports Power BI- Documentation technique- Manuel d?utilisationEnvironnement techniques: Niveau de compétencePowerBIDébutantGoogle Looker StudioExpertGoogle Cloud PlatformExpertGoogle BigQueryExpertProfil candidat:On recherche pour notre client un consultant data Analyst GCP ayant une expérience minimum de 5 ans pour un démarrage en Janvier.Le profil sera amené à :- Concevoir et mettre en oeuvre le modèle de données décisionnel à partir des données applicatives remontées dans BigQuery- Concevoir et mettre à disposition des objets Métier- Définir et mettre en oeuvre des règles de Data Quality- Développer des rapports Looker Studio- Développer des rapports Power BI- Rédiger des spécifications techniques- Participer à la recette technique et fonctionnelle- Assurer une maintenance et un support des solutions mises en oeuvre Compétences :- Expérience significative BigData / Google BigQuery - Expérience significative Datavisualisation / Google Looker Studio / Power BI - Expérience Google Cloud Plateform (notamment dataprep)- Sens de la communication et qualité relationnel,,,,,,2023-12-09 12:46:59+00:00
2023-12-04 18:34:29+00:00,CDI,Data Analyst - H/F,"Description :DescriptionL COMMERCE est composé de 100 collaborateurs repartis en 5 pôles, comme suit :- Pôle Commercial- Pôle Marketing- Pôle Opérations- Pôle Finance- Pôle TechnologiesAu sein de l'équipe projet et développement du Pôle Technologies, vous aurez pour mission d'explorer la donnée en provenance de notre plateforme e-commerce et de solutions tierces, afin de produire des tableaux de bord et des analyses à destination de nos équipes internes.Vous devrez faire preuve d'adaptabilité et travaillerez avec les différentes équipes métiers (Commerces, Webmarketing, Finance) sur l'ensemble de l'écosystème e-commerce (Commandes, Clients, Logistique, Analytics).Vos missions seront :- Extraire, analyser et exploiter les données digitales du site- Mise en place de Tableau de bord à destination des équipes métiers- Nettoyage et remontées d'erreurs sur la données existante- Analyses ponctuelles approfondies sur des demandes internes- Restitution et présentation des résultats de vos analyses- Recommandation et aides à la prise de décisions- Mise en place de dashboard de monitoring de l'activité E-commerce- Transformation de la données brut en binôme avec nos data engineerPour réaliser ces missions, vous avez l'habitude de :- Utiliser un outil BI, idéalement PowerBI- Requêter en SQL (PostgreSQL & MySQL )- Vous aider d'un langage de programmation pour traiter la donnée (Python, R)Et idéalement :- Requêter une base de données NoSQL (MongoDB)- Connaissez DAX- Utiliser Google Analytics- Connaissez d'autres langages (Java, PHP)- Manipuler Jira.Profil :ProfilDe formation supérieure, vous avez une première expérience en e-commerce et une très bonne culture digitale.Vous êtes doté d'un esprit analytique, logique, et pragmatique permettant d'analyser tout type de problématique ainsi que d'une aisance relationnelle pour accompagner les équipes internes.Vous faites preuve de rigueur et de fiabilité dans vos analyses.Nous recherchons des personnalités dynamiques, sachant prendre des initiatives et qui souhaitent simpliquer dans les évolutions de notre secteur et du mouvement. Il est important que nos candidats démontrent un réel engagement, des valeurs communes aux valeurs fortes portées par le mouvement Leclerc depuis sa fondation.En rejoignant L COMMERCE, vous pourrez valoriser et démontrer votre potentiel, développer vos compétences et acquérir une expérience enrichissante, à travers des passerelles entre les différents marchés et entités du Mouvement !Envie de challenge ? Vous souhaitez tenter l'aventure dans un univers dynamique, enrichissant, au plus près des entrepreneurs ?Mieux nous connaitre :Mieux nous connaitreLe Mouvement E.LECLERC est un groupement coopératif dont les adhérents sont les propriétaires de magasins, soit 592 entrepreneurs, dont Michel-Edouard Leclerc est le porte-parole. Le Mouvement E.leclerc compte 133 000 collaborateurs, qui travaillent collectivement à la réussite de nos 721 magasins (hypers, supers et express), 690 Drives et 2 541 enseignes spécialisées.L COMMERCE est lentité digitale du Mouvement E. LECLERC. L COMMERCE conjugue les talents dune équipe de 100 collaborateurs répartis au seindesdifférentsPôlestels quele Marketing Digital,le Commercial,lesOpérations,lesTechnologies etlaFinance. Ensemble, ils animent au quotidien notre site marchandwww.e.leclerc.Une start up aucœurdu Mouvement !",,,,,Ivry Sur Seine,2023-12-04 18:34:29+00:00
2023-12-01 18:52:37+00:00,Autre,Data Engineer/Data analyste informatique Superset (IT) / Freelance (H/F),"Nous recherchons un Data Ingénieur OU Data Analyst H/F 100 télétravail pour 3 mois de mission.Notre client est spécialisé sur un concept novateur de ville intelligente qui consiste à concevoir des applications qui permettent, à l?aide d?algoritmes, d?optimiser la gestion de l?espace publique des villes.Vous serez en charge de:Analyser les performances des requêtes utilisées par Superset.Proposer des optimisations de BDDReformuler les requêtes SupersetAméliorer les requêtes d?insertion/mise à jour des données dans le datamart.Paramétrer Superset",,,,,,2023-12-01 18:52:37+00:00
2023-12-01 18:49:29+00:00,CDI,CDI - DATA ANALYST SENIOR DROM - (F/H/X) (H/F),"Bienvenue chez CANAL+ Group ! Séries, films, documentaires, émissions, sports, Ce qui nous tient à cœur cest de créer les meilleurs contenus et une expérience immersive pour nos millions dabonnés: émotions et sensations garanties ! Et si vous passiez derrière lécran? Vous trouverez forcément votre place parmi nos 7 600 passionnés dans le monde!CANAL+INTERNATIONAL est la filiale du GROUPE CANAL+ en charge de l'International et de l'Outremer français. CANAL+INTERNATIONAL est présent sur plus de 40 territoires en Afrique Subsaharienne, en Europe de l'Est, en Asie et en Outremer ,et dispose dun parc de près de 16 millions dabonnés. En forte croissance depuis plusieurs années, le GROUPE poursuit son expansion avec l'ouverture de nouvelles filiales, la diversification de ses activités à l'international, et un nombre croissant de collaborateurs (+ de 4500 collaborateurs dans le monde) Au sein de la Direction Commerciale et Marketing de CANAL+INTERNATIONAL, la Direction Analyse & Pilotage de la Performance occupe un rôle clé dans la prise de décision. Les data analysts qui la composent mettent à profit toutes leurs compétences pour :- Rendre disponible les dashboards de suivi de KPIs à lensemble des équipes de CANAL+INTERNATIONAL partout dans le monde via notre application #Data4all disponible sur PowerBI- Transformer les data en inputs et recommandations business, et aider les équipes dans leurs prises de décisionsLes sujets sont nombreux et variés et touchent quasiment tous les métiers : analyse des schémas de promotion, estimation dimpact des nouvelles offres et services, analyse de la performance de nos contenus, analyse des performances de notre marketing direct, Léquipe propose et développe également les outils qui permettront daccroître la connaissance de nos abonnés, en exploitant lensemble des data à disposition. La richesse de notre database vient de la variété des données collectées, allant des données de contrats aux données de navigation et dusage sur nos décodeurs et notre application myCANAL. Léquipe exploite aussi les outils de machine learning pour identifier des profils dabonnés et contribuer à la personnalisation de nos actions marketing. Rattaché / Rattachée à la direction dAnalyse et du Pilotage de la Performance, le Data Analyst DROM a un rôle essentiel dans la prise de décisions des équipes business qui opèrent sur le périmètre Outremer. Et vos missions :- Développer/maintenir les dashboards de suivi de KPIs hébergés dans notre application #Data4all, avec laide de notre cellule dexperts PowerBI opérant depuis la Pologne- Exploiter la richesse des données à sa disposition pour les transformer en recommandations business qui aideront à la prise de décision- Être le point dentrée de léquipe sur des projets danalyse Outremer- Présenter les résultats danalyses aux équipes concernées en faisant preuve de pédagogie et dexpertise- Proposer/créer les outils de scoring/segmentation qui contribueront à mieux connaître nos profils dabonnés et personnaliser nos actions marketing Et si on parlait de vous ?- Bac+4-5 en statistiques/datamining/data science ou école de commerce/ingénieur avec spécialisation data- Première expérience de 4 ans minimum en tant que data analyst- Forte appétence pour lanalyse des données au service de prises de décisions business- En mesure dexploiter les outils de manipulation de données (SQL, SAS enterprise guide, Python) et de construction de dashboards (PowerBI). Les +- Un abonnement CANAL+ pour être incollable sur nos univers !- Des avant-premières de films et séries dans notre salle de cinéma- Des visites de nos plateaux et des participations à nos émissions- Participation éressement- CSE attractif : chèques vacances et noël, prime mariage / pacs / naissance, réduction billetterie sport / voyages / loisirs, prise en charge dune partie de votre abonnement sportif, - Et parce que nous voulons vous aider à vous épanouir et vous perfectionner : des formations régulières, des participations à des conférences en interne ou en externe,  ! Et le télétravail dans tout ça ? Vous pourrez en bénéficier jusquà 2 jours par semaine !En tant que média, producteur et distributeur de contenus, le Groupe CANAL+ a une responsabilité particulière. En interne ou à lécran, nous soutenons une création ambitieuse, inclusive et respectueuse des limites planétaires. On agit pour légalité entre les femmes et les hommes, contre toute forme de discrimination ou harcèlement On agit pour légalité des chances et linclusion de tous et toutes On agit pour réduire notre impact environnemental et éco-concevoir nos produitsSi vous voyez cette annonce, cest que vous avez votre chance et que nous navons pas encore tro",,,,,Issy Les Moulineaux,2023-12-01 18:49:29+00:00
2023-11-25 11:02:26+00:00,Autre,data analyste informatique UML (IT) / Freelance (H/F),"Nous sommes actuellement à la recherche d?un analyste de processus et de données, qui nous soutiendra dans notre projet visant à obtenir une vue à 360 degrés du processus d?enlèvement et de livraison (PUD) afin de créer le lien entre le processus d?entreprise et les données requises. Vous nous aiderez à utiliser efficacement nos données transactionnelles et de référence existantes et à les améliorer en fonction des besoins de l?entreprise. Grâce à votre approche structurée, vous contribuerez à améliorer notre catalogue de données à l?aide de schémas de services, de cas d?utilisation des données et rendrez ainsi les données utilisables pour d?autres domaines d?application. Vous fournirez ainsi aux équipes de projet une expérience de bout en bout pour les aider à identifier, créer, utiliser et gérer les données dont elles ont besoin.Cette initiative vous permettra de mettre en ?uvre certains des projets clés, tels que le suivi en direct et l?évolution du calculateur de carbone.Description de la missionL?objectif de cette mission est de relier le processus commercial aux besoins en données afin de maintenir et de créer les données transactionnelles et référentielles nécessaires aux projets de l?initiative 360-degree PUD. L?initiative vise à collecter toutes les données créées au cours du processus d?enlèvement et de livraison, à les relier aux différentes étapes du processus commercial et à les rendre accessibles à nos systèmes. Les projets clés que vous soutiendrez sont le suivi en direct et le calculateur de carbone.Compétences- Expérience dans l?analyse et la création de processus d?affaires (BPMN),- Expérience dans la création de modèles de données basés sur UML- Capacité à effectuer des analyses de données basées sur des données de masse- Expérience dans le secteur du transport et de la livraison de colis ou curiosité d?apprentissage rapide- Capacité à travailler de manière autonome- Expérience souhaitée dans un environnement complexe, multiculturel et multi-unités- Excellentes compétences en communication orale et écrite en anglais- Bonne communication et compétences interpersonnelles pour collaborer avec les parties prenantes et les équipes de développement et pour faire des présentations de projet.- Expérience de plus de 3 ans dans le domaine des processus et de l?analyse des données - de préférence dans un environnement de gouvernance des données ou de MDM- Expérience de travail dans un environnement agile.",,,,,Issy Les Moulineaux,2023-11-25 11:02:26+00:00
2023-11-19 21:58:08+00:00,CDI,Data engineer Talend F/H - Tebubio (H/F),"Le modèle économique de Tebubio est basé sur les données : Tebubio agrège, qualifie, améliore, harmonise, concentre et présente les données de ses fournisseurs à ses clients. L'objectif est de faciliter l'expérience d'achat des clients, par le biais de catalogues personnalisés, de « punchouts » ou même d'intégrations e-procurement (intégration directe des bons de commande dans les backends du client et de Tebubio).  Les systèmes d'information de Tebubio sont donc un véritable atout pour l'entreprise, notamment les composants informatiques, dont un Datalake Synapse, le Middleware Talend, les workflows MS PowerPlatform, le site web b2B et le backend ERP Dynamics. Tebubio a récemment réorganisé son équipe de traitement des données et cherche à l'élargir.    Quelles seront vos principales missions ?  Vous contribuerez à l'exécution de la stratégie informatique en lien avec les objectifs commerciaux. Vous collaborerez avec l'équipe informatique et les métiers pour comprendre et satisfaire les exigences en matière de données, les traduire et développer les solutions adéquates :  - Développer les workflows en utilisant les outils appropriés en fonction des systèmes des clients et des plateformes locales (Talend mais aussi Microsoft Power platform etc.) - Optimiser les flux de produits   - Optimiser l'intégration des fichiers produits des fournisseurs dans l'ERP (Dynamics 365 F&O) - Créer des jobs d'intégration pour homogénéiser les entrées de données et garantir la qualité des données - Intégrer les produits dans l'ERP via Talend - Optimiser l'exportation des catalogues de produits spécifiques aux clients (""e-catalogues"") - Développer et maintenir les processus de commande électronique à travers les plateformes (Ariba, Peppol etc.) et les systèmes des clients,  - Développer et maintenir les processus de facturation électronique à travers les plateformes (Chorus, Peppol, B2Brouter) - Contribuer à la mise à jour de la base de données  - Créer les catalogues électroniques      Bac + 5 en informatique    Expérience précédente sur Talend (3 ans minimum)    Environnement B2B     Connaissance de l'environnement technique Microsoft (Azure, Dynamics, Power Platform, MS 0365, ...)    Industries à forte intensité de données    Expérience en Java/J2EE, XML, XSLT, ESB/ETL, idéalement Talend          Familiarité avec la méthodologie Agile/Scrum    Solides compétences en matière de dépannage et de résolution de problèmes    Anglais (B1 minimum)     Quels sont les avantages à travailler chez Tebubio ?     Vous pourrez contribuer à faciliter le travail des chercheurs en sciences de la vie    Vous ferez partie d'une entreprise à taille humaine avec de belles ambitions de développement IT (CRM et ERP, site web e-commerce)    Les sujets sont donc variés : e-procurement, base de produits, interactions entre outils et plateformes sur des sujets porteurs. Et tout cela, dans un environnement international : collègues européens et fournisseurs mondiaux.    Vous travaillerez de façon transverse avec 9 bureaux en Europe, et plus de 15 nationalités   -Contrat: CDI (37 heures/semaine)  -télétravail possible  -Salaire entre 40K€ et 55K€ brut annuel en fonction de l'expérience  -RTT -Tickets restaurants (carte Swile)  -50% remboursement des frais de transport en commun",Commerce de gros (commerce interentreprises) de produits chimiques,,Tebubio,"Tebubio est un acteur majeur dans les sciences de la vie et, en plus de son laboratoire, vend un vaste catalogue de réactifs provenant de nombreux fournisseurs à des laboratoires universitaires, des grandes entreprises pharmaceutiques et des startups biotechnologiques.",Le Perray En Yvelines,2023-11-23 13:49:04+00:00
2023-09-25 13:01:46+00:00,CDI,Data Engineer  (H/F),"RESPONSABILITÉS : Les missions d'un Amiltonien :En tant que Data Engineer (H/F), vous serez en charge des missions suivantes :- Concevoir et développer les futures fonctionnalités de la plateforme Big Data sous Google Cloud Platform.- Concevoir les flux d'alimentation et les tables (structure de donnée).- Automatiser et industrialiser les flux.- Assurer le run applicatif, le cas échéant.La stack technique :o Maîtrise des langages suivants : SQL, Talend, BigQueryo Connaissances de Google (GCP)o Notion de programmation fonctionnellePROFIL RECHERCHÉ : Le profil d'un Amiltonien :Diplômé Bac+4/5 (Ecole d'ingénieur/Master), vous disposez de 2 années d'expérience dans le développement de data.Toujours sur le qui-vive des nouveautés technologiques, vous êtes force de proposition sur des technos, des outils ou des process qui permettent d'améliorer la qualité du code et la stabilité de nos applications.Outre vos compétences techniques, nous nous intéressons également à votre potentiel et votre motivation.Nos postes sont ouverts aux personnes en situation de handicap.",,,Amiltone,"Qui sommes-nous ?
Nous sommes passionnés par les nouvelles technologies, et vous ?
Rejoindre Amiltone, c'est intégrer des équipes dynamiques et soudées dans le cadre de projets novateurs et ambitieux. Nous relevons les challenges techniques de nos clients et les accompagnons dans leur transformation digitale.
Pourquoi choisir Amiltone ?
Amiltone, plus qu'une entreprise, un état d'esprit !
Notre objectif ? Votre épanouissement professionnel !
Nous avons �..",Lille,2024-01-06 20:53:13+00:00
2024-01-14 09:22:38+00:00,CDI,Doctorant en IA (H/F),"En Bref : Cannes - CDI - Docteur en Intelligence Artificielle (F/H) -  Full remote possibleAdsearch, cabinet de recrutement basé à Nice  vous accompagne dans votre carrière pour vous trouver LE poste idéal.Je recrute pour une start-up en croissance un Docteur en Intelligence Artificielle (H/F)Vos missions :Dans le cadre du développement des activités de lentreprise et dans la création de différents programmes dinnovation au sein dun laboratoire de recherche.Analyse des solutions existantesProposer des solutions innovantesParticiper à lavancée des projetsValoriser les résultats obtenus (articles, conférences, brevets...)Participer aux choix techniques",,,,"Adsearch vous propose des milliers d''opportunités de carrières dans toute la France pour les profils d''experts, cadres et managers. Que ce soit pour un emploi ou pour une mission, Adsearch c''est le cabinet de recrutement qu''il vous faut ! Retrouvez toutes nos offres d'emploi en CDI, CDD, Intérim et Freelance sur notre site internet !",Cannes,2024-01-14 09:22:38+00:00
2024-01-10 12:23:47+00:00,CDD,Géomaticien H/F,"Rejoignez un acteur majeur de la transition énergétique. Dalkia, filiale du groupe EDF, propose à ses clients, Collectivités et Entreprises, des solutions innovantes pour réaliser des économies d'énergie et favoriser le développement des énergies renouvelables.Dalkia Centre Est recherche, pour son Agence Centre Expertise Réseaux, un(e) Géomaticien/ne en CDD d'une durée de 6 mois à partir du 1 Avril 2024. Le poste sera basé à Villeurbanne (69).Votre rôle est d'assurer la mise à jour de la base de donnée SIG des réseaux de chaleur des régions Centre-Est et Méditerranée.Vos missions :- Traitement et intégration des nouveaux plans de récolement/géodétection (DWG) dans la base de données SIG suivant les règles du métier- Mise à jour du SIG existant à partir des plans historiques des réseaux- Garantir la cohérence et la qualité des données dans la base de données SIG- Création de contenus cartographiques (maîtrise des règles de la sémiologie graphique, mise en page et conception de cartes et d'atlas)Vos connaissances et compétences :- Formation en géomatique ou Systèmes d'Informations Géographique : niveau BAC+2 à BAC+3- Maîtrise des logiciels de traitements SIG (ArcGIS Pro / Arcmap et QGIS)- Connaissances des relations topologiques d'une géodatabase ArcGIS- Connaissances de la librairie Python Arcpy- Connaissances des logiciels de type ETL (FME) et de DAO (AutoCAD)Administration d'un SIGMaîtrise des logiciels de traitements SIGVos aptitudes et qualités :- Forte autonomie- Sens de l'organisation, rigueur et méthode- Qualités relationnellesUne connaissance dans les notions des métiers de l'énergie serait un plus.En intégrant Dalkia, vous rejoigniez un collectif de femmes et d'hommes passionnément engagés dans la mise en œuvre des énergies de demain :Un travail utile, qui a du sens et qui valorise vos compétences,",Production et distribution de vapeur et d'air conditionné,,,"Rejoindre Dalkia, c'est plus de sens et d'implication contre le réchauffement climatique ; plus de relations humaines, avec un métier de service animé par l'esprit d'équipe ; plus de technicité, avec des projets ambitieux et innovants fondés sur nos expertises ; plus d'employabilité, avec des parcours diversifiés et individualisés. Rejoindre Dalkia, c'est rejoindre plus qu'une entreprise : un collectif de 19 300 collaborateurs engagés en faveur de la transition énergétique.",Villeurbanne,2024-01-10 12:23:47+00:00
2023-12-29 05:45:17+00:00,CDD,DGSI 92 - MACHINE LEARNING ENGINEER (SIC) (H/F),"Référence CSP: MINT_BS092PNA-78268  Groupe RIFSEEP : 3Vos activités principales :Vous rejoignez la division de gestion de la donnée pour participer à la réalisation de solutions au service du renseignement. Au sein d'un service de Data-Science, vous faites le lien entre les experts en science des données, les infrastructures disponibles et les besoins métiers.Optimiser et industrialiser les solutions scientifiques ainsi que les chaînes de traitements de données ;Comprendre les algorithmes de data-science et leurs implémentations existantes afin d'assurer leur stabilité en fonction des contraintes liées à l'infrastructure ;Participer à la conception de modèles de ML/DL par la mise en forme et le développement de pipelines de traitement ;Participer à la conception de l'architecture technique et applicative ;Réaliser des preuves de concepts pour mettre rapidement à disposition les modèles, sous la forme d'une chaîne de traitements, d'une application ou d'un micro-service ;Industrialiser des preuves de concept (TRL de 4 à 9).Charnière indispensable entre la science des données et le besoin opérationnel, vous contribuez à offrir aux métiers des outils adaptés et efficaces, en adéquation avec les infrastructures.",,,,Ministère de l'Intérieur,Hauts De Seine,2023-12-29 05:45:17+00:00
